Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
2.607;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@74;KLH@75;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.315;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@76;KLH@77;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
3.046;170;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;IAMhaggler2012@78;KLH@79;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.106;181;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;Gahboninho@80;KLH@81;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;party1_utility.xml;party2_utility.xml
0.124;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;KLH@82;Gahboninho@83;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;When you see this type of name : boa-negotiator.boaframework.offeringstrategy.anac2010.Yushu_Offering-.Use;;;;;;;;;;;;;;;;;;
;;;it means it's the bidding strategy from Yushu combined with our AS, OM and OMS;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;When you see this kind of name insted: Gahboninho@52;;;;;;;;;;;;;;;;;;
;;;Is the normal Agent not modified;;;;;;;;;;;;;;;;;;
